time,GPR
09-04-20,80.38
09-05-20,80.38
09-06-20,80.38
09-07-20,80.38
09-08-20,80.38
09-09-20,80.38
09-10-20,80.38
09-11-20,80.38
09-12-20,80.38
09-13-20,80.38
09-14-20,80.38
09-15-20,80.38
09-16-20,80.38
09-17-20,80.38
09-18-20,80.38
09-19-20,80.38
09-20-20,80.38
09-21-20,80.38
09-22-20,80.38
09-23-20,80.38
09-24-20,80.38
09-25-20,80.38
09-26-20,80.38
09-27-20,80.38
09-28-20,80.38
09-29-20,80.38
09-30-20,80.38
10-01-20,76.08
10-02-20,76.08
10-03-20,76.08
10-04-20,76.08
10-05-20,76.08
10-06-20,76.08
10-07-20,76.08
10-08-20,76.08
10-09-20,76.08
10-10-20,76.08
10-11-20,76.08
10-12-20,76.08
10-13-20,76.08
10-14-20,76.08
10-15-20,76.08
10-16-20,76.08
10-17-20,76.08
10-18-20,76.08
10-19-20,76.08
10-20-20,76.08
10-21-20,76.08
10-22-20,76.08
10-23-20,76.08
10-24-20,76.08
10-25-20,76.08
10-26-20,76.08
10-27-20,76.08
10-28-20,76.08
10-29-20,76.08
10-30-20,76.08
10-31-20,76.08
11-01-20,70.07
11-02-20,70.07
11-03-20,70.07
11-04-20,70.07
11-05-20,70.07
11-06-20,70.07
11-07-20,70.07
11-08-20,70.07
11-09-20,70.07
11-10-20,70.07
11-11-20,70.07
11-12-20,70.07
11-13-20,70.07
11-14-20,70.07
11-15-20,70.07
11-16-20,70.07
11-17-20,70.07
11-18-20,70.07
11-19-20,70.07
11-20-20,70.07
11-21-20,70.07
11-22-20,70.07
11-23-20,70.07
11-24-20,70.07
11-25-20,70.07
11-26-20,70.07
11-27-20,70.07
11-28-20,70.07
11-29-20,70.07
11-30-20,70.07
12-01-20,64.07
12-02-20,64.07
12-03-20,64.07
12-04-20,64.07
12-05-20,64.07
12-06-20,64.07
12-07-20,64.07
12-08-20,64.07
12-09-20,64.07
12-10-20,64.07
12-11-20,64.07
12-12-20,64.07
12-13-20,64.07
12-14-20,64.07
12-15-20,64.07
12-16-20,64.07
12-17-20,64.07
12-18-20,64.07
12-19-20,64.07
12-20-20,64.07
12-21-20,64.07
12-22-20,64.07
12-23-20,64.07
12-24-20,64.07
12-25-20,64.07
12-26-20,64.07
12-27-20,64.07
12-28-20,64.07
12-29-20,64.07
12-30-20,64.07
12-31-20,64.07
01-01-21,77.42
01-02-21,77.42
01-03-21,77.42
01-04-21,77.42
01-05-21,77.42
01-06-21,77.42
01-07-21,77.42
01-08-21,77.42
01-09-21,77.42
01-10-21,77.42
01-11-21,77.42
01-12-21,77.42
01-13-21,77.42
01-14-21,77.42
01-15-21,77.42
01-16-21,77.42
01-17-21,77.42
01-18-21,77.42
01-19-21,77.42
01-20-21,77.42
01-21-21,77.42
01-22-21,77.42
01-23-21,77.42
01-24-21,77.42
01-25-21,77.42
01-26-21,77.42
01-27-21,77.42
01-28-21,77.42
01-29-21,77.42
01-30-21,77.42
01-31-21,77.42
02-01-21,73.96
02-02-21,73.96
02-03-21,73.96
02-04-21,73.96
02-05-21,73.96
02-06-21,73.96
02-07-21,73.96
02-08-21,73.96
02-09-21,73.96
02-10-21,73.96
02-11-21,73.96
02-12-21,73.96
02-13-21,73.96
02-14-21,73.96
02-15-21,73.96
02-16-21,73.96
02-17-21,73.96
02-18-21,73.96
02-19-21,73.96
02-20-21,73.96
02-21-21,73.96
02-22-21,73.96
02-23-21,73.96
02-24-21,73.96
02-25-21,73.96
02-26-21,73.96
02-27-21,73.96
02-28-21,73.96
03-01-21,78.62
03-02-21,78.62
03-03-21,78.62
03-04-21,78.62
03-05-21,78.62
03-06-21,78.62
03-07-21,78.62
03-08-21,78.62
03-09-21,78.62
03-10-21,78.62
03-11-21,78.62
03-12-21,78.62
03-13-21,78.62
03-14-21,78.62
03-15-21,78.62
03-16-21,78.62
03-17-21,78.62
03-18-21,78.62
03-19-21,78.62
03-20-21,78.62
03-21-21,78.62
03-22-21,78.62
03-23-21,78.62
03-24-21,78.62
03-25-21,78.62
03-26-21,78.62
03-27-21,78.62
03-28-21,78.62
03-29-21,78.62
03-30-21,78.62
03-31-21,78.62
04-01-21,88.17
04-02-21,88.17
04-03-21,88.17
04-04-21,88.17
04-05-21,88.17
04-06-21,88.17
04-07-21,88.17
04-08-21,88.17
04-09-21,88.17
04-10-21,88.17
04-11-21,88.17
04-12-21,88.17
04-13-21,88.17
04-14-21,88.17
04-15-21,88.17
04-16-21,88.17
04-17-21,88.17
04-18-21,88.17
04-19-21,88.17
04-20-21,88.17
04-21-21,88.17
04-22-21,88.17
04-23-21,88.17
04-24-21,88.17
04-25-21,88.17
04-26-21,88.17
04-27-21,88.17
04-28-21,88.17
04-29-21,88.17
04-30-21,88.17
05-01-21,93.01
05-02-21,93.01
05-03-21,93.01
05-04-21,93.01
05-05-21,93.01
05-06-21,93.01
05-07-21,93.01
05-08-21,93.01
05-09-21,93.01
05-10-21,93.01
05-11-21,93.01
05-12-21,93.01
05-13-21,93.01
05-14-21,93.01
05-15-21,93.01
05-16-21,93.01
05-17-21,93.01
05-18-21,93.01
05-19-21,93.01
05-20-21,93.01
05-21-21,93.01
05-22-21,93.01
05-23-21,93.01
05-24-21,93.01
05-25-21,93.01
05-26-21,93.01
05-27-21,93.01
05-28-21,93.01
05-29-21,93.01
05-30-21,93.01
05-31-21,93.01
06-01-21,74.13
06-02-21,74.13
06-03-21,74.13
06-04-21,74.13
06-05-21,74.13
06-06-21,74.13
06-07-21,74.13
06-08-21,74.13
06-09-21,74.13
06-10-21,74.13
06-11-21,74.13
06-12-21,74.13
06-13-21,74.13
06-14-21,74.13
06-15-21,74.13
06-16-21,74.13
06-17-21,74.13
06-18-21,74.13
06-19-21,74.13
06-20-21,74.13
06-21-21,74.13
06-22-21,74.13
06-23-21,74.13
06-24-21,74.13
06-25-21,74.13
06-26-21,74.13
06-27-21,74.13
06-28-21,74.13
06-29-21,74.13
06-30-21,74.13
07-01-21,58.42
07-02-21,58.42
07-03-21,58.42
07-04-21,58.42
07-05-21,58.42
07-06-21,58.42
07-07-21,58.42
07-08-21,58.42
07-09-21,58.42
07-10-21,58.42
07-11-21,58.42
07-12-21,58.42
07-13-21,58.42
07-14-21,58.42
07-15-21,58.42
07-16-21,58.42
07-17-21,58.42
07-18-21,58.42
07-19-21,58.42
07-20-21,58.42
07-21-21,58.42
07-22-21,58.42
07-23-21,58.42
07-24-21,58.42
07-25-21,58.42
07-26-21,58.42
07-27-21,58.42
07-28-21,58.42
07-29-21,58.42
07-30-21,58.42
07-31-21,58.42
08-01-21,89.49
08-02-21,89.49
08-03-21,89.49
08-04-21,89.49
08-05-21,89.49
08-06-21,89.49
08-07-21,89.49
08-08-21,89.49
08-09-21,89.49
08-10-21,89.49
08-11-21,89.49
08-12-21,89.49
08-13-21,89.49
08-14-21,89.49
08-15-21,89.49
08-16-21,89.49
08-17-21,89.49
08-18-21,89.49
08-19-21,89.49
08-20-21,89.49
08-21-21,89.49
08-22-21,89.49
08-23-21,89.49
08-24-21,89.49
08-25-21,89.49
08-26-21,89.49
08-27-21,89.49
08-28-21,89.49
08-29-21,89.49
08-30-21,89.49
08-31-21,89.49
09-01-21,80.7
09-02-21,80.7
09-03-21,80.7
09-04-21,80.7
09-05-21,80.7
09-06-21,80.7
09-07-21,80.7
09-08-21,80.7
09-09-21,80.7
09-10-21,80.7
09-11-21,80.7
09-12-21,80.7
09-13-21,80.7
09-14-21,80.7
09-15-21,80.7
09-16-21,80.7
09-17-21,80.7
09-18-21,80.7
09-19-21,80.7
09-20-21,80.7
09-21-21,80.7
09-22-21,80.7
09-23-21,80.7
09-24-21,80.7
09-25-21,80.7
09-26-21,80.7
09-27-21,80.7
09-28-21,80.7
09-29-21,80.7
09-30-21,80.7
10-01-21,79.03
10-02-21,79.03
10-03-21,79.03
10-04-21,79.03
10-05-21,79.03
10-06-21,79.03
10-07-21,79.03
10-08-21,79.03
10-09-21,79.03
10-10-21,79.03
10-11-21,79.03
10-12-21,79.03
10-13-21,79.03
10-14-21,79.03
10-15-21,79.03
10-16-21,79.03
10-17-21,79.03
10-18-21,79.03
10-19-21,79.03
10-20-21,79.03
10-21-21,79.03
10-22-21,79.03
10-23-21,79.03
10-24-21,79.03
10-25-21,79.03
10-26-21,79.03
10-27-21,79.03
10-28-21,79.03
10-29-21,79.03
10-30-21,79.03
10-31-21,79.03
11-01-21,86.57
11-02-21,86.57
11-03-21,86.57
11-04-21,86.57
11-05-21,86.57
11-06-21,86.57
11-07-21,86.57
11-08-21,86.57
11-09-21,86.57
11-10-21,86.57
11-11-21,86.57
11-12-21,86.57
11-13-21,86.57
11-14-21,86.57
11-15-21,86.57
11-16-21,86.57
11-17-21,86.57
11-18-21,86.57
11-19-21,86.57
11-20-21,86.57
11-21-21,86.57
11-22-21,86.57
11-23-21,86.57
11-24-21,86.57
11-25-21,86.57
11-26-21,86.57
11-27-21,86.57
11-28-21,86.57
11-29-21,86.57
11-30-21,86.57
12-01-21,105.35
12-02-21,105.35
12-03-21,105.35
12-04-21,105.35
12-05-21,105.35
12-06-21,105.35
12-07-21,105.35
12-08-21,105.35
12-09-21,105.35
12-10-21,105.35
12-11-21,105.35
12-12-21,105.35
12-13-21,105.35
12-14-21,105.35
12-15-21,105.35
12-16-21,105.35
12-17-21,105.35
12-18-21,105.35
12-19-21,105.35
12-20-21,105.35
12-21-21,105.35
12-22-21,105.35
12-23-21,105.35
12-24-21,105.35
12-25-21,105.35
12-26-21,105.35
12-27-21,105.35
12-28-21,105.35
12-29-21,105.35
12-30-21,105.35
12-31-21,105.35
01-01-22,138.67
01-02-22,138.67
01-03-22,138.67
01-04-22,138.67
01-05-22,138.67
01-06-22,138.67
01-07-22,138.67
01-08-22,138.67
01-09-22,138.67
01-10-22,138.67
01-11-22,138.67
01-12-22,138.67
01-13-22,138.67
01-14-22,138.67
01-15-22,138.67
01-16-22,138.67
01-17-22,138.67
01-18-22,138.67
01-19-22,138.67
01-20-22,138.67
01-21-22,138.67
01-22-22,138.67
01-23-22,138.67
01-24-22,138.67
01-25-22,138.67
01-26-22,138.67
01-27-22,138.67
01-28-22,138.67
01-29-22,138.67
01-30-22,138.67
01-31-22,138.67
02-01-22,216.16
02-02-22,216.16
02-03-22,216.16
02-04-22,216.16
02-05-22,216.16
02-06-22,216.16
02-07-22,216.16
02-08-22,216.16
02-09-22,216.16
02-10-22,216.16
02-11-22,216.16
02-12-22,216.16
02-13-22,216.16
02-14-22,216.16
02-15-22,216.16
02-16-22,216.16
02-17-22,216.16
02-18-22,216.16
02-19-22,216.16
02-20-22,216.16
02-21-22,216.16
02-22-22,216.16
02-23-22,216.16
02-24-22,216.16
02-25-22,216.16
02-26-22,216.16
02-27-22,216.16
02-28-22,216.16
03-01-22,318.95
03-02-22,318.95
03-03-22,318.95
03-04-22,318.95
03-05-22,318.95
03-06-22,318.95
03-07-22,318.95
03-08-22,318.95
03-09-22,318.95
03-10-22,318.95
03-11-22,318.95
03-12-22,318.95
03-13-22,318.95
03-14-22,318.95
03-15-22,318.95
03-16-22,318.95
03-17-22,318.95
03-18-22,318.95
03-19-22,318.95
03-20-22,318.95
03-21-22,318.95
03-22-22,318.95
03-23-22,318.95
03-24-22,318.95
03-25-22,318.95
03-26-22,318.95
03-27-22,318.95
03-28-22,318.95
03-29-22,318.95
03-30-22,318.95
03-31-22,318.95
04-01-22,191.14
04-02-22,191.14
04-03-22,191.14
04-04-22,191.14
04-05-22,191.14
04-06-22,191.14
04-07-22,191.14
04-08-22,191.14
04-09-22,191.14
04-10-22,191.14
04-11-22,191.14
04-12-22,191.14
04-13-22,191.14
04-14-22,191.14
04-15-22,191.14
04-16-22,191.14
04-17-22,191.14
04-18-22,191.14
04-19-22,191.14
04-20-22,191.14
04-21-22,191.14
04-22-22,191.14
04-23-22,191.14
04-24-22,191.14
04-25-22,191.14
04-26-22,191.14
04-27-22,191.14
04-28-22,191.14
04-29-22,191.14
04-30-22,191.14
05-01-22,142.26
05-02-22,142.26
05-03-22,142.26
05-04-22,142.26
05-05-22,142.26
05-06-22,142.26
05-07-22,142.26
05-08-22,142.26
05-09-22,142.26
05-10-22,142.26
05-11-22,142.26
05-12-22,142.26
05-13-22,142.26
05-14-22,142.26
05-15-22,142.26
05-16-22,142.26
05-17-22,142.26
05-18-22,142.26
05-19-22,142.26
05-20-22,142.26
05-21-22,142.26
05-22-22,142.26
05-23-22,142.26
05-24-22,142.26
05-25-22,142.26
05-26-22,142.26
05-27-22,142.26
05-28-22,142.26
05-29-22,142.26
05-30-22,142.26
05-31-22,142.26
06-01-22,130.71
06-02-22,130.71
06-03-22,130.71
06-04-22,130.71
06-05-22,130.71
06-06-22,130.71
06-07-22,130.71
06-08-22,130.71
06-09-22,130.71
06-10-22,130.71
06-11-22,130.71
06-12-22,130.71
06-13-22,130.71
06-14-22,130.71
06-15-22,130.71
06-16-22,130.71
06-17-22,130.71
06-18-22,130.71
06-19-22,130.71
06-20-22,130.71
06-21-22,130.71
06-22-22,130.71
06-23-22,130.71
06-24-22,130.71
06-25-22,130.71
06-26-22,130.71
06-27-22,130.71
06-28-22,130.71
06-29-22,130.71
06-30-22,130.71
07-01-22,117.18
07-02-22,117.18
07-03-22,117.18
07-04-22,117.18
07-05-22,117.18
07-06-22,117.18
07-07-22,117.18
07-08-22,117.18
07-09-22,117.18
07-10-22,117.18
07-11-22,117.18
07-12-22,117.18
07-13-22,117.18
07-14-22,117.18
07-15-22,117.18
07-16-22,117.18
07-17-22,117.18
07-18-22,117.18
07-19-22,117.18
07-20-22,117.18
07-21-22,117.18
07-22-22,117.18
07-23-22,117.18
07-24-22,117.18
07-25-22,117.18
07-26-22,117.18
07-27-22,117.18
07-28-22,117.18
07-29-22,117.18
07-30-22,117.18
07-31-22,117.18
08-01-22,132.86
08-02-22,132.86
08-03-22,132.86
08-04-22,132.86
08-05-22,132.86
08-06-22,132.86
08-07-22,132.86
08-08-22,132.86
08-09-22,132.86
08-10-22,132.86
08-11-22,132.86
08-12-22,132.86
08-13-22,132.86
08-14-22,132.86
08-15-22,132.86
08-16-22,132.86
08-17-22,132.86
08-18-22,132.86
08-19-22,132.86
08-20-22,132.86
08-21-22,132.86
08-22-22,132.86
08-23-22,132.86
08-24-22,132.86
08-25-22,132.86
08-26-22,132.86
08-27-22,132.86
08-28-22,132.86
08-29-22,132.86
08-30-22,132.86
08-31-22,132.86
09-01-22,131.99
09-02-22,131.99
09-03-22,131.99
09-04-22,131.99
09-05-22,131.99
09-06-22,131.99
09-07-22,131.99
09-08-22,131.99
09-09-22,131.99
09-10-22,131.99
09-11-22,131.99
09-12-22,131.99
09-13-22,131.99
09-14-22,131.99
09-15-22,131.99
09-16-22,131.99
09-17-22,131.99
09-18-22,131.99
09-19-22,131.99
09-20-22,131.99
09-21-22,131.99
09-22-22,131.99
09-23-22,131.99
09-24-22,131.99
09-25-22,131.99
09-26-22,131.99
09-27-22,131.99
09-28-22,131.99
09-29-22,131.99
09-30-22,131.99
10-01-22,143.16
10-02-22,143.16
10-03-22,143.16
10-04-22,143.16
10-05-22,143.16
10-06-22,143.16
10-07-22,143.16
10-08-22,143.16
10-09-22,143.16
10-10-22,143.16
10-11-22,143.16
10-12-22,143.16
10-13-22,143.16
10-14-22,143.16
10-15-22,143.16
10-16-22,143.16
10-17-22,143.16
10-18-22,143.16
10-19-22,143.16
10-20-22,143.16
10-21-22,143.16
10-22-22,143.16
10-23-22,143.16
10-24-22,143.16
10-25-22,143.16
10-26-22,143.16
10-27-22,143.16
10-28-22,143.16
10-29-22,143.16
10-30-22,143.16
10-31-22,143.16
11-01-22,116.72
11-02-22,116.72
11-03-22,116.72
11-04-22,116.72
11-05-22,116.72
11-06-22,116.72
11-07-22,116.72
11-08-22,116.72
11-09-22,116.72
11-10-22,116.72
11-11-22,116.72
11-12-22,116.72
11-13-22,116.72
11-14-22,116.72
11-15-22,116.72
11-16-22,116.72
11-17-22,116.72
11-18-22,116.72
11-19-22,116.72
11-20-22,116.72
11-21-22,116.72
11-22-22,116.72
11-23-22,116.72
11-24-22,116.72
11-25-22,116.72
11-26-22,116.72
11-27-22,116.72
11-28-22,116.72
11-29-22,116.72
11-30-22,116.72
12-01-22,111.2
12-02-22,111.2
12-03-22,111.2
12-04-22,111.2
12-05-22,111.2
12-06-22,111.2
12-07-22,111.2
12-08-22,111.2
12-09-22,111.2
12-10-22,111.2
12-11-22,111.2
12-12-22,111.2
12-13-22,111.2
12-14-22,111.2
12-15-22,111.2
12-16-22,111.2
12-17-22,111.2
12-18-22,111.2
12-19-22,111.2
12-20-22,111.2
12-21-22,111.2
12-22-22,111.2
12-23-22,111.2
12-24-22,111.2
12-25-22,111.2
12-26-22,111.2
12-27-22,111.2
12-28-22,111.2
12-29-22,111.2
12-30-22,111.2
12-31-22,111.2
01-01-23,104.27
01-02-23,104.27
01-03-23,104.27
01-04-23,104.27
01-05-23,104.27
01-06-23,104.27
01-07-23,104.27
01-08-23,104.27
01-09-23,104.27
01-10-23,104.27
01-11-23,104.27
01-12-23,104.27
01-13-23,104.27
01-14-23,104.27
01-15-23,104.27
01-16-23,104.27
01-17-23,104.27
01-18-23,104.27
01-19-23,104.27
01-20-23,104.27
01-21-23,104.27
01-22-23,104.27
01-23-23,104.27
01-24-23,104.27
01-25-23,104.27
01-26-23,104.27
01-27-23,104.27
01-28-23,104.27
01-29-23,104.27
01-30-23,104.27
01-31-23,104.27
02-01-23,120.99
02-02-23,120.99
02-03-23,120.99
02-04-23,120.99
02-05-23,120.99
02-06-23,120.99
02-07-23,120.99
02-08-23,120.99
02-09-23,120.99
02-10-23,120.99
02-11-23,120.99
02-12-23,120.99
02-13-23,120.99
02-14-23,120.99
02-15-23,120.99
02-16-23,120.99
02-17-23,120.99
02-18-23,120.99
02-19-23,120.99
02-20-23,120.99
02-21-23,120.99
02-22-23,120.99
02-23-23,120.99
02-24-23,120.99
02-25-23,120.99
02-26-23,120.99
02-27-23,120.99
02-28-23,120.99
03-01-23,105.38
03-02-23,105.38
03-03-23,105.38
03-04-23,105.38
03-05-23,105.38
03-06-23,105.38
03-07-23,105.38
03-08-23,105.38
03-09-23,105.38
03-10-23,105.38
03-11-23,105.38
03-12-23,105.38
03-13-23,105.38
03-14-23,105.38
03-15-23,105.38
03-16-23,105.38
03-17-23,105.38
03-18-23,105.38
03-19-23,105.38
03-20-23,105.38
03-21-23,105.38
03-22-23,105.38
03-23-23,105.38
03-24-23,105.38
03-25-23,105.38
03-26-23,105.38
03-27-23,105.38
03-28-23,105.38
03-29-23,105.38
03-30-23,105.38
03-31-23,105.38
04-01-23,106.81
04-02-23,106.81
04-03-23,106.81
04-04-23,106.81
04-05-23,106.81
04-06-23,106.81
04-07-23,106.81
04-08-23,106.81
04-09-23,106.81
04-10-23,106.81
04-11-23,106.81
04-12-23,106.81
04-13-23,106.81
04-14-23,106.81
04-15-23,106.81
04-16-23,106.81
04-17-23,106.81
04-18-23,106.81
04-19-23,106.81
04-20-23,106.81
04-21-23,106.81
04-22-23,106.81
04-23-23,106.81
04-24-23,106.81
04-25-23,106.81
04-26-23,106.81
04-27-23,106.81
04-28-23,106.81
04-29-23,106.81
04-30-23,106.81
05-01-23,108.47
05-02-23,108.47
05-03-23,108.47
05-04-23,108.47
05-05-23,108.47
05-06-23,108.47
05-07-23,108.47
05-08-23,108.47
05-09-23,108.47
05-10-23,108.47
05-11-23,108.47
05-12-23,108.47
05-13-23,108.47
05-14-23,108.47
05-15-23,108.47
05-16-23,108.47
05-17-23,108.47
05-18-23,108.47
05-19-23,108.47
05-20-23,108.47
05-21-23,108.47
05-22-23,108.47
05-23-23,108.47
05-24-23,108.47
05-25-23,108.47
05-26-23,108.47
05-27-23,108.47
05-28-23,108.47
05-29-23,108.47
05-30-23,108.47
05-31-23,108.47
06-01-23,110.53
06-02-23,110.53
06-03-23,110.53
06-04-23,110.53
06-05-23,110.53
06-06-23,110.53
06-07-23,110.53
06-08-23,110.53
06-09-23,110.53
06-10-23,110.53
06-11-23,110.53
06-12-23,110.53
06-13-23,110.53
06-14-23,110.53
06-15-23,110.53
06-16-23,110.53
06-17-23,110.53
06-18-23,110.53
06-19-23,110.53
06-20-23,110.53
06-21-23,110.53
06-22-23,110.53
06-23-23,110.53
06-24-23,110.53
06-25-23,110.53
06-26-23,110.53
06-27-23,110.53
06-28-23,110.53
06-29-23,110.53
06-30-23,110.53
07-01-23,107.45
07-02-23,107.45
07-03-23,107.45
07-04-23,107.45
07-05-23,107.45
07-06-23,107.45
07-07-23,107.45
07-08-23,107.45
07-09-23,107.45
07-10-23,107.45
07-11-23,107.45
07-12-23,107.45
07-13-23,107.45
07-14-23,107.45
07-15-23,107.45
07-16-23,107.45
07-17-23,107.45
07-18-23,107.45
07-19-23,107.45
07-20-23,107.45
07-21-23,107.45
07-22-23,107.45
07-23-23,107.45
07-24-23,107.45
07-25-23,107.45
07-26-23,107.45
07-27-23,107.45
07-28-23,107.45
07-29-23,107.45
07-30-23,107.45
07-31-23,107.45
08-01-23,101.14
08-02-23,101.14
08-03-23,101.14
08-04-23,101.14
08-05-23,101.14
08-06-23,101.14
08-07-23,101.14
08-08-23,101.14
08-09-23,101.14
08-10-23,101.14
08-11-23,101.14
08-12-23,101.14
08-13-23,101.14
08-14-23,101.14
08-15-23,101.14
08-16-23,101.14
08-17-23,101.14
08-18-23,101.14
08-19-23,101.14
08-20-23,101.14
08-21-23,101.14
08-22-23,101.14
08-23-23,101.14
08-24-23,101.14
08-25-23,101.14
08-26-23,101.14
08-27-23,101.14
08-28-23,101.14
08-29-23,101.14
08-30-23,101.14
08-31-23,101.14
09-01-23,98.63
09-02-23,98.63
09-03-23,98.63
09-04-23,98.63
09-05-23,98.63
09-06-23,98.63
09-07-23,98.63
09-08-23,98.63
09-09-23,98.63
09-10-23,98.63
09-11-23,98.63
09-12-23,98.63
09-13-23,98.63
09-14-23,98.63
09-15-23,98.63
09-16-23,98.63
09-17-23,98.63
09-18-23,98.63
09-19-23,98.63
09-20-23,98.63
09-21-23,98.63
09-22-23,98.63
09-23-23,98.63
09-24-23,98.63
09-25-23,98.63
09-26-23,98.63
09-27-23,98.63
09-28-23,98.63
09-29-23,98.63
09-30-23,98.63
10-01-23,197.89
10-02-23,197.89
10-03-23,197.89
10-04-23,197.89
10-05-23,197.89
10-06-23,197.89
10-07-23,197.89
10-08-23,197.89
10-09-23,197.89
10-10-23,197.89
10-11-23,197.89
10-12-23,197.89
10-13-23,197.89
10-14-23,197.89
10-15-23,197.89
10-16-23,197.89
10-17-23,197.89
10-18-23,197.89
10-19-23,197.89
10-20-23,197.89
10-21-23,197.89
10-22-23,197.89
10-23-23,197.89
10-24-23,197.89
10-25-23,197.89
10-26-23,197.89
10-27-23,197.89
10-28-23,197.89
10-29-23,197.89
10-30-23,197.89
10-31-23,197.89
11-01-23,156.7
11-02-23,156.7
11-03-23,156.7
11-04-23,156.7
11-05-23,156.7
11-06-23,156.7
11-07-23,156.7
11-08-23,156.7
11-09-23,156.7
11-10-23,156.7
11-11-23,156.7
11-12-23,156.7
11-13-23,156.7
11-14-23,156.7
11-15-23,156.7
11-16-23,156.7
11-17-23,156.7
11-18-23,156.7
11-19-23,156.7
11-20-23,156.7
11-21-23,156.7
11-22-23,156.7
11-23-23,156.7
11-24-23,156.7
11-25-23,156.7
11-26-23,156.7
11-27-23,156.7
11-28-23,156.7
11-29-23,156.7
11-30-23,156.7
12-01-23,142.28
12-02-23,142.28
12-03-23,142.28
12-04-23,142.28
12-05-23,142.28
12-06-23,142.28
12-07-23,142.28
12-08-23,142.28
12-09-23,142.28
12-10-23,142.28
12-11-23,142.28
12-12-23,142.28
12-13-23,142.28
12-14-23,142.28
12-15-23,142.28
12-16-23,142.28
12-17-23,142.28
12-18-23,142.28
12-19-23,142.28
12-20-23,142.28
12-21-23,142.28
12-22-23,142.28
12-23-23,142.28
12-24-23,142.28
12-25-23,142.28
12-26-23,142.28
12-27-23,142.28
12-28-23,142.28
12-29-23,142.28
12-30-23,142.28
12-31-23,142.28
01-01-24,160.16
01-02-24,160.16
01-03-24,160.16
01-04-24,160.16
01-05-24,160.16
01-06-24,160.16
01-07-24,160.16
01-08-24,160.16
01-09-24,160.16
01-10-24,160.16
01-11-24,160.16
01-12-24,160.16
01-13-24,160.16
01-14-24,160.16
01-15-24,160.16
01-16-24,160.16
01-17-24,160.16
01-18-24,160.16
01-19-24,160.16
01-20-24,160.16
01-21-24,160.16
01-22-24,160.16
01-23-24,160.16
01-24-24,160.16
01-25-24,160.16
01-26-24,160.16
01-27-24,160.16
01-28-24,160.16
01-29-24,160.16
01-30-24,160.16
01-31-24,160.16
02-01-24,146.6
02-02-24,146.6
02-03-24,146.6
02-04-24,146.6
02-05-24,146.6
02-06-24,146.6
02-07-24,146.6
02-08-24,146.6
02-09-24,146.6
02-10-24,146.6
02-11-24,146.6
02-12-24,146.6
02-13-24,146.6
02-14-24,146.6
02-15-24,146.6
02-16-24,146.6
02-17-24,146.6
02-18-24,146.6
02-19-24,146.6
02-20-24,146.6
02-21-24,146.6
02-22-24,146.6
02-23-24,146.6
02-24-24,146.6
02-25-24,146.6
02-26-24,146.6
02-27-24,146.6
02-28-24,146.6
02-29-24,146.6
03-01-24,133.21
03-02-24,133.21
03-03-24,133.21
03-04-24,133.21
03-05-24,133.21
03-06-24,133.21
03-07-24,133.21
03-08-24,133.21
03-09-24,133.21
03-10-24,133.21
03-11-24,133.21
03-12-24,133.21
03-13-24,133.21
03-14-24,133.21
03-15-24,133.21
03-16-24,133.21
03-17-24,133.21
03-18-24,133.21
03-19-24,133.21
03-20-24,133.21
03-21-24,133.21
03-22-24,133.21
03-23-24,133.21
03-24-24,133.21
03-25-24,133.21
03-26-24,133.21
03-27-24,133.21
03-28-24,133.21
03-29-24,133.21
03-30-24,133.21
03-31-24,133.21
04-01-24,163.74
04-02-24,163.74
04-03-24,163.74
04-04-24,163.74
04-05-24,163.74
04-06-24,163.74
04-07-24,163.74
04-08-24,163.74
04-09-24,163.74
04-10-24,163.74
04-11-24,163.74
04-12-24,163.74
04-13-24,163.74
04-14-24,163.74
04-15-24,163.74
04-16-24,163.74
04-17-24,163.74
04-18-24,163.74
04-19-24,163.74
04-20-24,163.74
04-21-24,163.74
04-22-24,163.74
04-23-24,163.74
04-24-24,163.74
04-25-24,163.74
04-26-24,163.74
04-27-24,163.74
04-28-24,163.74
04-29-24,163.74
04-30-24,163.74
05-01-24,130.52
05-02-24,130.52
05-03-24,130.52
05-04-24,130.52
05-05-24,130.52
05-06-24,130.52
05-07-24,130.52
05-08-24,130.52
05-09-24,130.52
05-10-24,130.52
05-11-24,130.52
05-12-24,130.52
05-13-24,130.52
05-14-24,130.52
05-15-24,130.52
05-16-24,130.52
05-17-24,130.52
05-18-24,130.52
05-19-24,130.52
05-20-24,130.52
05-21-24,130.52
05-22-24,130.52
05-23-24,130.52
05-24-24,130.52
05-25-24,130.52
05-26-24,130.52
05-27-24,130.52
05-28-24,130.52
05-29-24,130.52
05-30-24,130.52
05-31-24,130.52
06-01-24,112.88
06-02-24,112.88
06-03-24,112.88
06-04-24,112.88
06-05-24,112.88
06-06-24,112.88
06-07-24,112.88
06-08-24,112.88
06-09-24,112.88
06-10-24,112.88
06-11-24,112.88
06-12-24,112.88
06-13-24,112.88
06-14-24,112.88
06-15-24,112.88
06-16-24,112.88
06-17-24,112.88
06-18-24,112.88
06-19-24,112.88
06-20-24,112.88
06-21-24,112.88
06-22-24,112.88
06-23-24,112.88
06-24-24,112.88
06-25-24,112.88
06-26-24,112.88
06-27-24,112.88
06-28-24,112.88
06-29-24,112.88
06-30-24,112.88
07-01-24,92.39
07-02-24,92.39
07-03-24,92.39
