xauusd_time,open,high,low,close,range
2016-09-27 05:00:00,95.351,95.405,95.334,95.365,0.07099999999999795
2016-09-27 09:00:00,95.364,95.434,95.241,95.34,0.19299999999999784
2016-09-27 13:00:00,95.342,95.669,95.334,95.639,0.33499999999999375
2016-09-27 17:00:00,95.635,95.659,95.397,95.435,0.26200000000000045
2016-09-27 21:00:00,95.429,95.484,95.411,95.467,0.07299999999999329
2016-09-28 01:00:00,95.45,95.612,95.446,95.589,0.16599999999999682
2016-09-28 05:00:00,95.594,95.618,95.505,95.589,0.11299999999999955
2016-09-28 09:00:00,95.597,95.707,95.503,95.511,0.20399999999999352
2016-09-28 13:00:00,95.513,95.719,95.365,95.699,0.3539999999999992
2016-09-28 17:00:00,95.696,95.739,95.39,95.431,0.34900000000000375
2016-09-28 21:00:00,95.427,95.485,95.369,95.43,0.11599999999999966
2016-09-29 01:00:00,95.368,95.466,95.338,95.421,0.1280000000000001
2016-09-29 05:00:00,95.425,95.576,95.38,95.533,0.19599999999999795
2016-09-29 09:00:00,95.528,95.579,95.454,95.508,0.125
2016-09-29 13:00:00,95.509,95.681,95.398,95.497,0.28300000000000125
2016-09-29 17:00:00,95.496,95.628,95.332,95.535,0.2960000000000065
2016-09-29 21:00:00,95.537,95.556,95.475,95.528,0.08100000000000307
2016-09-30 01:00:00,95.508,95.626,95.505,95.562,0.12100000000000932
2016-09-30 05:00:00,95.568,95.649,95.454,95.567,0.1950000000000074
2016-09-30 09:00:00,95.562,95.876,95.547,95.869,0.32900000000000773
2016-09-30 13:00:00,95.863,95.96,95.43,95.434,0.5299999999999869
2016-09-30 17:00:00,95.429,95.559,95.342,95.463,0.21699999999999875
2016-10-02 21:00:00,95.539,95.589,95.456,95.537,0.13299999999999557
2016-10-03 01:00:00,95.536,95.59,95.482,95.513,0.10800000000000409
2016-10-03 05:00:00,95.521,95.638,95.499,95.549,0.13900000000001
2016-10-03 09:00:00,95.554,95.592,95.462,95.556,0.12999999999999545
2016-10-03 13:00:00,95.558,95.802,95.547,95.686,0.25500000000000966
2016-10-03 17:00:00,95.685,95.766,95.66,95.75,0.10600000000000875
2016-10-03 21:00:00,95.748,95.78,95.692,95.745,0.08800000000000807
2016-10-04 01:00:00,95.724,95.953,95.724,95.909,0.2289999999999992
2016-10-04 05:00:00,95.913,96.155,95.866,96.142,0.2890000000000015
2016-10-04 09:00:00,96.152,96.305,96.101,96.16,0.20400000000000773
2016-10-04 13:00:00,96.162,96.442,96.141,96.322,0.3009999999999877
2016-10-04 17:00:00,96.324,96.353,95.852,96.169,0.5009999999999906
2016-10-04 21:00:00,96.167,96.174,96.088,96.141,0.08600000000001273
2016-10-05 01:00:00,96.103,96.126,95.957,96.019,0.16900000000001114
2016-10-05 05:00:00,96.02,96.128,95.979,96.096,0.1490000000000009
2016-10-05 09:00:00,96.095,96.105,95.971,96.068,0.13400000000000034
2016-10-05 13:00:00,96.073,96.314,96.019,96.217,0.2949999999999875
2016-10-05 17:00:00,96.215,96.237,96.049,96.125,0.18799999999998818
2016-10-05 21:00:00,96.128,96.187,96.099,96.168,0.08799999999999386
2016-10-06 01:00:00,96.15,96.209,96.096,96.184,0.11299999999999955
2016-10-06 05:00:00,96.176,96.31,96.143,96.28,0.1670000000000016
2016-10-06 09:00:00,96.269,96.37,96.176,96.314,0.19400000000000261
2016-10-06 13:00:00,96.317,96.607,96.314,96.559,0.29300000000000637
2016-10-06 17:00:00,96.548,96.765,96.511,96.765,0.2540000000000049
2016-10-06 21:00:00,96.769,96.769,96.638,96.687,0.13100000000000023
2016-10-07 01:00:00,97.136,97.174,96.799,96.972,0.375
2016-10-07 05:00:00,96.976,97.093,96.943,97.043,0.15000000000000568
2016-10-07 09:00:00,97.04,97.188,96.936,96.964,0.25199999999999534
2016-10-07 13:00:00,96.961,97.134,96.401,96.608,0.7330000000000041
2016-10-07 17:00:00,96.6,96.89,96.575,96.632,0.3149999999999977
2016-10-09 21:00:00,96.675,96.675,96.458,96.461,0.21699999999999875
2016-10-10 01:00:00,96.465,96.583,96.458,96.544,0.125
2016-10-10 05:00:00,96.531,96.753,96.53,96.622,0.22299999999999898
2016-10-10 09:00:00,96.624,96.847,96.624,96.837,0.22299999999999898
2016-10-10 13:00:00,96.833,96.892,96.725,96.886,0.1670000000000016
2016-10-10 17:00:00,96.887,96.973,96.886,96.906,0.0870000000000033
2016-10-10 21:00:00,96.911,96.935,96.884,96.888,0.05100000000000193
2016-10-11 01:00:00,96.895,97.135,96.885,97.058,0.25
2016-10-11 05:00:00,97.054,97.162,97.002,97.145,0.1600000000000108
2016-10-11 09:00:00,97.155,97.449,97.069,97.44,0.37999999999999545
2016-10-11 13:00:00,97.43,97.595,97.218,97.586,0.37699999999999534
2016-10-11 17:00:00,97.584,97.731,97.449,97.69,0.2819999999999965
2016-10-11 21:00:00,97.695,97.758,97.635,97.703,0.12299999999999045
2016-10-12 01:00:00,97.545,97.647,97.415,97.49,0.23199999999999932
2016-10-12 05:00:00,97.488,97.677,97.463,97.58,0.21400000000001285
2016-10-12 09:00:00,97.577,97.817,97.455,97.762,0.36199999999999477
2016-10-12 13:00:00,97.769,97.972,97.684,97.972,0.2879999999999967
2016-10-12 17:00:00,97.966,98.043,97.654,97.966,0.38900000000001
2016-10-12 21:00:00,97.963,98.014,97.889,97.979,0.125
2016-10-13 01:00:00,97.989,98.122,97.747,97.792,0.375
2016-10-13 05:00:00,97.807,98.015,97.758,97.948,0.257000000000005
2016-10-13 09:00:00,97.951,98.129,97.792,97.794,0.3370000000000033
2016-10-13 13:00:00,97.791,97.855,97.637,97.722,0.21800000000000352
2016-10-13 17:00:00,97.73,97.778,97.506,97.516,0.27200000000000557
2016-10-13 21:00:00,97.509,97.581,97.499,97.553,0.08200000000000784
2016-10-14 01:00:00,97.528,97.676,97.51,97.614,0.16599999999999682
2016-10-14 05:00:00,97.612,97.849,97.609,97.809,0.2400000000000091
2016-10-14 09:00:00,97.813,97.962,97.768,97.858,0.19400000000000261
2016-10-14 13:00:00,97.86,97.981,97.725,97.938,0.2560000000000002
2016-10-14 17:00:00,97.936,98.039,97.738,98.019,0.30100000000000193
2016-10-16 21:00:00,98.136,98.169,98.089,98.145,0.0799999999999983
2016-10-17 01:00:00,98.139,98.156,98.048,98.049,0.10800000000000409
2016-10-17 05:00:00,98.05,98.143,97.95,98.014,0.19299999999999784
2016-10-17 09:00:00,98.011,98.041,97.877,97.884,0.16400000000000148
2016-10-17 13:00:00,97.882,98.012,97.86,97.866,0.15200000000000102
2016-10-17 17:00:00,97.865,97.909,97.812,97.885,0.09700000000000841
2016-10-17 21:00:00,97.884,97.91,97.853,97.883,0.05700000000000216
2016-10-18 01:00:00,97.866,97.875,97.608,97.706,0.2669999999999959
2016-10-18 05:00:00,97.704,97.807,97.657,97.713,0.15000000000000568
2016-10-18 09:00:00,97.715,97.772,97.609,97.697,0.16300000000001091
2016-10-18 13:00:00,97.692,97.964,97.657,97.933,0.30700000000000216
2016-10-18 17:00:00,97.947,97.956,97.74,97.895,0.21600000000000819
2016-10-18 21:00:00,97.893,97.912,97.846,97.877,0.0660000000000025
2016-10-19 01:00:00,97.89,97.917,97.712,97.827,0.2049999999999983
2016-10-19 05:00:00,97.825,97.932,97.783,97.854,0.1490000000000009
2016-10-19 09:00:00,97.856,97.866,97.634,97.753,0.23199999999999932
2016-10-19 13:00:00,97.743,97.918,97.743,97.806,0.17500000000001137
2016-10-19 17:00:00,97.809,97.965,97.758,97.92,0.20700000000000784
2016-10-19 21:00:00,97.916,97.955,97.839,97.848,0.11599999999999966
2016-10-20 01:00:00,97.851,97.97,97.836,97.848,0.13400000000000034
2016-10-20 05:00:00,97.846,98.075,97.843,97.992,0.23199999999999932
2016-10-20 09:00:00,97.988,98.032,97.906,97.939,0.12599999999999056
2016-10-20 13:00:00,97.937,98.404,97.656,98.313,0.7479999999999905
2016-10-20 17:00:00,98.308,98.39,98.155,98.315,0.23499999999999943
2016-10-20 21:00:00,98.312,98.342,98.279,98.329,0.06300000000000239
2016-10-21 01:00:00,98.317,98.564,98.301,98.522,0.262999999999991
2016-10-21 05:00:00,98.52,98.562,98.381,98.446,0.18099999999999739
2016-10-21 09:00:00,98.435,98.606,98.432,98.527,0.17399999999999238
2016-10-21 13:00:00,98.537,98.757,98.51,98.742,0.2469999999999999
2016-10-21 17:00:00,98.741,98.813,98.672,98.695,0.14100000000000534
2016-10-23 21:00:00,98.643,98.73,98.639,98.725,0.09100000000000819
2016-10-24 01:00:00,98.724,98.846,98.712,98.798,0.13400000000000034
2016-10-24 05:00:00,98.799,98.806,98.571,98.599,0.23499999999999943
2016-10-24 09:00:00,98.593,98.651,98.537,98.62,0.11399999999999011
2016-10-24 13:00:00,98.619,98.799,98.568,98.772,0.23100000000000875
2016-10-24 17:00:00,98.771,98.836,98.628,98.649,0.2079999999999984
2016-10-24 21:00:00,98.64,98.783,98.637,98.751,0.1460000000000008
2016-10-25 01:00:00,98.762,98.831,98.728,98.748,0.10300000000000864
2016-10-25 05:00:00,98.75,98.794,98.685,98.769,0.10899999999999466
2016-10-25 09:00:00,98.772,98.825,98.637,98.744,0.1880000000000024
2016-10-25 13:00:00,98.743,99.119,98.692,98.997,0.4270000000000067
2016-10-25 17:00:00,98.998,98.998,98.607,98.719,0.39100000000000534
2016-10-25 21:00:00,98.705,98.761,98.67,98.734,0.09099999999999397
2016-10-26 01:00:00,98.692,98.844,98.672,98.743,0.17199999999999704
2016-10-26 05:00:00,98.74,98.801,98.562,98.614,0.23900000000000432
2016-10-26 09:00:00,98.618,98.665,98.415,98.513,0.25
2016-10-26 13:00:00,98.511,98.608,98.335,98.514,0.27300000000001035
2016-10-26 17:00:00,98.517,98.66,98.512,98.629,0.14799999999999613
2016-10-26 21:00:00,98.628,98.684,98.58,98.618,0.1039999999999992
2016-10-27 01:00:00,98.62,98.76,98.585,98.696,0.17500000000001137
2016-10-27 05:00:00,98.699,98.722,98.609,98.713,0.11299999999999955
2016-10-27 09:00:00,98.709,98.709,98.516,98.536,0.19299999999999784
2016-10-27 13:00:00,98.535,98.763,98.503,98.75,0.2600000000000051
2016-10-27 17:00:00,98.751,99.026,98.687,98.888,0.33899999999999864
2016-10-27 21:00:00,98.886,98.948,98.854,98.934,0.09399999999999409
2016-10-28 01:00:00,98.923,98.951,98.798,98.854,0.1529999999999916
2016-10-28 05:00:00,98.855,98.936,98.807,98.837,0.1290000000000049
2016-10-28 09:00:00,98.834,98.911,98.733,98.838,0.17799999999999727
2016-10-28 13:00:00,98.839,98.907,98.584,98.779,0.3229999999999933
2016-10-28 17:00:00,98.772,98.815,98.242,98.348,0.5729999999999933
2016-10-30 21:00:00,98.284,98.454,98.264,98.429,0.18999999999999773
2016-10-31 01:00:00,98.428,98.505,98.38,98.422,0.125
2016-10-31 05:00:00,98.425,98.552,98.391,98.532,0.16100000000000136
2016-10-31 09:00:00,98.534,98.615,98.505,98.594,0.10999999999999943
2016-10-31 13:00:00,98.606,98.698,98.426,98.462,0.27199999999999136
2016-10-31 17:00:00,98.461,98.505,98.319,98.33,0.18599999999999284
2016-10-31 21:00:00,98.331,98.385,98.292,98.356,0.09300000000000352
2016-11-01 01:00:00,98.394,98.454,98.38,98.424,0.07399999999999807
2016-11-01 05:00:00,98.425,98.483,98.383,98.439,0.10000000000000853
2016-11-01 09:00:00,98.438,98.454,98.169,98.196,0.2849999999999966
2016-11-01 13:00:00,98.195,98.205,97.878,97.935,0.3269999999999982
2016-11-01 17:00:00,97.934,97.944,97.64,97.699,0.30400000000000205
2016-11-01 21:00:00,97.705,97.796,97.68,97.735,0.11599999999999966
2016-11-02 01:00:00,97.754,97.804,97.66,97.672,0.14400000000000546
2016-11-02 05:00:00,97.675,97.705,97.604,97.7,0.10099999999999909
2016-11-02 09:00:00,97.699,97.707,97.386,97.479,0.32099999999999795
2016-11-02 13:00:00,97.473,97.506,97.226,97.296,0.28000000000000114
2016-11-02 17:00:00,97.301,97.441,97.178,97.398,0.26300000000000523
2016-11-02 21:00:00,97.396,97.484,97.322,97.379,0.16199999999999193
2016-11-03 01:00:00,97.378,97.431,97.118,97.118,0.3130000000000024
2016-11-03 05:00:00,97.116,97.2,97.076,97.143,0.12400000000000944
2016-11-03 09:00:00,97.139,97.316,97.041,97.255,0.2750000000000057
2016-11-03 13:00:00,97.261,97.456,97.261,97.284,0.1950000000000074
2016-11-03 17:00:00,97.285,97.334,97.075,97.157,0.25900000000000034
2016-11-03 21:00:00,97.162,97.179,97.091,97.148,0.08800000000000807
2016-11-04 01:00:00,97.162,97.271,97.113,97.244,0.15800000000000125
2016-11-04 05:00:00,97.248,97.325,97.197,97.255,0.1280000000000001
2016-11-04 09:00:00,97.257,97.285,97.141,97.195,0.14399999999999125
2016-11-04 13:00:00,97.205,97.35,97.045,97.072,0.3049999999999926
2016-11-04 17:00:00,97.068,97.125,96.96,97.065,0.16500000000000625
2016-11-06 22:00:00,97.523,97.523,97.224,97.34,0.2989999999999924
2016-11-07 02:00:00,97.342,97.615,97.314,97.534,0.30100000000000193
2016-11-07 06:00:00,97.527,97.766,97.526,97.685,0.2400000000000091
2016-11-07 10:00:00,97.68,97.692,97.535,97.647,0.15699999999999648
2016-11-07 14:00:00,97.637,97.866,97.625,97.735,0.24099999999999966
2016-11-07 18:00:00,97.742,97.835,97.7,97.749,0.1349999999999909
2016-11-07 22:00:00,97.745,97.776,97.702,97.742,0.07399999999999807
2016-11-08 02:00:00,97.754,97.831,97.737,97.774,0.0940000000000083
2016-11-08 06:00:00,97.773,97.797,97.621,97.629,0.17600000000000193
2016-11-08 10:00:00,97.627,97.777,97.554,97.761,0.22299999999999898
2016-11-08 14:00:00,97.763,97.832,97.7,97.724,0.1319999999999908
2016-11-08 18:00:00,97.721,97.993,97.705,97.861,0.2879999999999967
2016-11-08 22:00:00,97.854,97.995,97.817,97.968,0.17800000000001148
2016-11-09 02:00:00,97.662,98.123,96.32,96.379,1.8030000000000115
2016-11-09 06:00:00,96.362,97.24,95.885,97.19,1.3549999999999898
2016-11-09 10:00:00,97.198,97.797,97.047,97.321,0.75
2016-11-09 14:00:00,97.332,98.453,97.329,98.281,1.1240000000000094
2016-11-09 18:00:00,98.291,98.614,98.19,98.504,0.4240000000000066
2016-11-09 22:00:00,98.51,98.704,98.424,98.616,0.2799999999999869
2016-11-10 02:00:00,98.608,98.628,98.311,98.442,0.31699999999999307
2016-11-10 06:00:00,98.444,98.59,98.384,98.503,0.20600000000000307
2016-11-10 10:00:00,98.493,98.922,98.411,98.848,0.5109999999999957
2016-11-10 14:00:00,98.859,99.081,98.728,98.94,0.35300000000000864
2016-11-10 18:00:00,98.93,98.982,98.66,98.785,0.32200000000000273
2016-11-10 22:00:00,98.789,98.874,98.735,98.857,0.1389999999999958
2016-11-11 02:00:00,98.852,98.914,98.539,98.698,0.375
2016-11-11 06:00:00,98.704,98.724,98.554,98.703,0.1700000000000017
2016-11-11 10:00:00,98.702,98.894,98.648,98.81,0.24600000000000932
2016-11-11 14:00:00,98.807,99.013,98.54,99.012,0.472999999999999
2016-11-11 18:00:00,99.016,99.132,98.881,99.06,0.2510000000000048
2016-11-13 22:00:00,99.151,99.68,99.09,99.492,0.5900000000000034
2016-11-14 02:00:00,99.49,99.613,99.386,99.541,0.22700000000000387
2016-11-14 06:00:00,99.534,100.04,99.426,99.837,0.6140000000000043
2016-11-14 10:00:00,99.846,99.86,99.558,99.741,0.3019999999999925
2016-11-14 14:00:00,99.744,100.22,99.739,99.914,0.48099999999999454
2016-11-14 18:00:00,99.909,100.13,99.826,100.02,0.30400000000000205
2016-11-14 22:00:00,100.01,100.03,99.907,99.965,0.12300000000000466
2016-11-15 02:00:00,99.8,99.95,99.7,99.871,0.25
2016-11-15 06:00:00,99.878,99.958,99.657,99.746,0.30100000000000193
2016-11-15 10:00:00,99.745,99.91,99.45,99.876,0.45999999999999375
2016-11-15 14:00:00,99.886,100.25,99.837,100.2,0.4129999999999967
2016-11-15 18:00:00,100.21,100.26,100.08,100.23,0.18000000000000682
2016-11-15 22:00:00,100.22,100.26,100.11,100.14,0.15000000000000568
2016-11-16 02:00:00,100.17,100.18,99.898,99.972,0.2820000000000107
2016-11-16 06:00:00,99.981,100.32,99.925,100.3,0.394999999999996
2016-11-16 10:00:00,100.28,100.48,100.15,100.47,0.3299999999999983
2016-11-16 14:00:00,100.46,100.55,100.18,100.54,0.36999999999999034
2016-11-16 18:00:00,100.53,100.57,100.17,100.41,0.3999999999999915
2016-11-16 22:00:00,100.4,100.43,100.24,100.3,0.19000000000001194
2016-11-17 02:00:00,100.25,100.36,100.16,100.35,0.20000000000000284
2016-11-17 06:00:00,100.36,100.45,100.16,100.18,0.29000000000000625
2016-11-17 10:00:00,100.19,100.23,99.991,100.0,0.23900000000000432
2016-11-17 14:00:00,100.01,100.59,99.96,100.5,0.6300000000000097
2016-11-17 18:00:00,100.49,100.93,100.4,100.89,0.5300000000000011
2016-11-17 22:00:00,100.9,101.01,100.88,100.95,0.13000000000000966
2016-11-18 02:00:00,100.99,101.32,100.98,101.17,0.3399999999999892
2016-11-18 06:00:00,101.18,101.37,101.11,101.22,0.2600000000000051
2016-11-18 10:00:00,101.2,101.33,100.91,100.92,0.4200000000000017
2016-11-18 14:00:00,100.93,101.48,100.83,101.43,0.6500000000000057
2016-11-18 18:00:00,101.42,101.48,101.17,101.21,0.3100000000000023
2016-11-20 22:00:00,101.31,101.44,101.11,101.18,0.3299999999999983
2016-11-21 02:00:00,101.19,101.38,101.15,101.27,0.22999999999998977
2016-11-21 06:00:00,101.26,101.3,100.88,101.06,0.4200000000000017
2016-11-21 10:00:00,101.05,101.14,100.79,100.82,0.3499999999999943
2016-11-21 14:00:00,100.83,101.18,100.79,101.06,0.39000000000000057
2016-11-21 18:00:00,101.07,101.21,100.74,100.87,0.46999999999999886
2016-11-21 22:00:00,100.86,100.9,100.76,100.88,0.14000000000000057
2016-11-22 02:00:00,100.79,100.9,100.66,100.84,0.2400000000000091
2016-11-22 06:00:00,100.83,101.1,100.82,100.96,0.28000000000000114
2016-11-22 10:00:00,100.97,101.01,100.65,100.88,0.35999999999999943
2016-11-22 14:00:00,100.89,101.32,100.88,101.27,0.4399999999999977
2016-11-22 18:00:00,101.26,101.27,100.9,101.04,0.36999999999999034
2016-11-22 22:00:00,101.05,101.09,100.96,101.0,0.13000000000000966
2016-11-23 02:00:00,100.94,101.07,100.94,101.01,0.12999999999999545
2016-11-23 06:00:00,101.02,101.06,100.89,101.03,0.1700000000000017
2016-11-23 10:00:00,101.04,101.23,100.98,101.08,0.25
2016-11-23 14:00:00,101.07,101.91,101.04,101.88,0.8699999999999903
2016-11-23 18:00:00,101.86,101.9,101.52,101.7,0.38000000000000966
2016-11-23 22:00:00,101.69,101.72,101.58,101.71,0.14000000000000057
2016-11-24 22:00:00,101.82,101.92,101.59,101.6,0.3299999999999983
2016-11-25 02:00:00,101.82,101.92,101.59,101.6,0.3299999999999983
2016-11-25 06:00:00,101.59,101.7,101.31,101.5,0.39000000000000057
2016-11-25 10:00:00,101.52,101.54,101.27,101.49,0.27000000000001023
2016-11-25 14:00:00,101.5,101.51,101.21,101.41,0.30000000000001137
2016-11-25 18:00:00,101.39,101.54,101.36,101.52,0.18000000000000682
2016-11-27 22:00:00,101.3,101.47,100.94,100.95,0.5300000000000011
2016-11-28 02:00:00,100.94,100.95,100.64,100.93,0.3100000000000023
2016-11-28 06:00:00,100.92,101.1,100.76,101.05,0.3399999999999892
2016-11-28 10:00:00,101.06,101.6,101.05,101.57,0.5499999999999972
2016-11-28 14:00:00,101.56,101.59,101.23,101.4,0.35999999999999943
2016-11-28 18:00:00,101.39,101.42,101.14,101.18,0.28000000000000114
2016-11-28 22:00:00,101.17,101.2,101.09,101.16,0.10999999999999943
2016-11-29 02:00:00,101.17,101.4,101.11,101.36,0.29000000000000625
2016-11-29 06:00:00,101.35,101.4,101.21,101.31,0.19000000000001194
2016-11-29 10:00:00,101.3,101.49,101.22,101.33,0.269999999999996
2016-11-29 14:00:00,101.34,101.64,101.06,101.21,0.5799999999999983
2016-11-29 18:00:00,101.22,101.31,100.91,100.93,0.4000000000000057
2016-11-29 22:00:00,100.94,101.0,100.86,100.99,0.14000000000000057
2016-11-30 02:00:00,100.86,101.17,100.84,101.11,0.3299999999999983
2016-11-30 06:00:00,101.12,101.2,101.05,101.19,0.15000000000000568
2016-11-30 10:00:00,101.16,101.22,100.91,101.07,0.3100000000000023
2016-11-30 14:00:00,101.06,101.58,101.01,101.4,0.5699999999999932
2016-11-30 18:00:00,101.41,101.83,101.39,101.5,0.4399999999999977
2016-11-30 22:00:00,101.49,101.59,101.44,101.53,0.15000000000000568
2016-12-01 02:00:00,101.51,101.56,101.4,101.44,0.1599999999999966
2016-12-01 06:00:00,101.45,101.48,101.18,101.33,0.29999999999999716
2016-12-01 10:00:00,101.34,101.44,101.14,101.24,0.29999999999999716
2016-12-01 14:00:00,101.25,101.49,101.06,101.24,0.4299999999999926
2016-12-01 18:00:00,101.25,101.32,100.92,101.04,0.3999999999999915
2016-12-01 22:00:00,101.03,101.07,100.87,100.95,0.19999999999998863
2016-12-02 02:00:00,100.89,100.91,100.76,100.77,0.14999999999999147
2016-12-02 06:00:00,100.76,100.89,100.7,100.82,0.18999999999999773
2016-12-02 10:00:00,100.84,101.04,100.78,100.95,0.2600000000000051
2016-12-02 14:00:00,100.96,101.11,100.66,100.84,0.45000000000000284
2016-12-02 18:00:00,100.83,100.83,100.64,100.77,0.18999999999999773
2016-12-04 22:00:00,100.73,101.72,100.71,101.42,1.0100000000000051
2016-12-05 02:00:00,101.41,101.54,101.31,101.32,0.23000000000000398
2016-12-05 06:00:00,101.33,101.41,100.77,101.01,0.6400000000000006
2016-12-05 10:00:00,101.0,101.05,100.41,100.65,0.6400000000000006
2016-12-05 14:00:00,100.66,100.66,100.04,100.04,0.6199999999999903
2016-12-05 18:00:00,100.05,100.16,99.849,100.13,0.31099999999999284
2016-12-05 22:00:00,100.12,100.17,100.09,100.15,0.0799999999999983
2016-12-06 02:00:00,100.14,100.21,100.05,100.16,0.1599999999999966
2016-12-06 06:00:00,100.17,100.31,100.06,100.09,0.25
2016-12-06 10:00:00,100.1,100.34,99.984,100.28,0.35600000000000875
2016-12-06 14:00:00,100.29,100.42,100.16,100.36,0.2600000000000051
2016-12-06 18:00:00,100.37,100.58,100.3,100.49,0.28000000000000114
2016-12-06 22:00:00,100.5,100.52,100.41,100.49,0.10999999999999943
2016-12-07 02:00:00,100.47,100.56,100.43,100.47,0.12999999999999545
2016-12-07 06:00:00,100.48,100.6,100.46,100.58,0.14000000000000057
2016-12-07 10:00:00,100.57,100.59,100.44,100.51,0.15000000000000568
2016-12-07 14:00:00,100.52,100.54,100.15,100.16,0.39000000000000057
2016-12-07 18:00:00,100.14,100.35,100.14,100.23,0.20999999999999375
2016-12-07 22:00:00,100.22,100.26,100.13,100.18,0.13000000000000966
2016-12-08 02:00:00,100.19,100.24,99.95,100.0,0.28999999999999204
2016-12-08 06:00:00,100.01,100.16,99.99,100.13,0.1700000000000017
2016-12-08 10:00:00,100.14,100.16,99.84,99.958,0.3199999999999932
2016-12-08 14:00:00,99.952,101.23,99.43,101.18,1.7999999999999972
2016-12-08 18:00:00,101.16,101.25,101.04,101.1,0.20999999999999375
2016-12-08 22:00:00,101.09,101.16,101.03,101.09,0.12999999999999545
2016-12-09 02:00:00,101.08,101.32,101.05,101.19,0.269999999999996
2016-12-09 06:00:00,101.2,101.21,101.05,101.13,0.1599999999999966
2016-12-09 10:00:00,101.11,101.43,101.01,101.4,0.4200000000000017
2016-12-09 14:00:00,101.41,101.73,101.34,101.71,0.39000000000000057
2016-12-09 18:00:00,101.7,101.74,101.59,101.59,0.14999999999999147
2016-12-11 22:00:00,101.72,101.78,101.52,101.56,0.2600000000000051
2016-12-12 02:00:00,101.55,101.59,101.45,101.56,0.14000000000000057
2016-12-12 06:00:00,101.55,101.61,101.37,101.4,0.23999999999999488
2016-12-12 10:00:00,101.39,101.41,101.1,101.22,0.3100000000000023
2016-12-12 14:00:00,101.21,101.34,100.84,100.9,0.5
2016-12-12 18:00:00,100.89,101.06,100.88,100.96,0.18000000000000682
2016-12-12 22:00:00,100.97,100.97,100.84,100.92,0.12999999999999545
2016-12-13 02:00:00,100.9,101.02,100.84,100.97,0.1799999999999926
2016-12-13 06:00:00,100.96,101.05,100.9,100.95,0.14999999999999147
2016-12-13 10:00:00,100.96,101.16,100.95,101.13,0.20999999999999375
2016-12-13 14:00:00,101.14,101.15,100.81,100.95,0.3400000000000034
2016-12-13 18:00:00,100.93,101.12,100.75,101.07,0.37000000000000455
2016-12-13 22:00:00,101.06,101.11,100.99,101.06,0.12000000000000455
2016-12-14 02:00:00,101.03,101.07,100.96,101.0,0.10999999999999943
2016-12-14 06:00:00,101.01,101.03,100.75,100.86,0.28000000000000114
2016-12-14 10:00:00,100.87,101.11,100.85,100.88,0.2600000000000051
2016-12-14 14:00:00,100.87,100.94,100.73,100.84,0.20999999999999375
2016-12-14 18:00:00,100.83,101.79,100.73,101.76,1.0600000000000023
2016-12-14 22:00:00,101.78,102.35,101.73,102.2,0.6199999999999903
2016-12-15 02:00:00,102.25,102.62,102.16,102.24,0.46000000000000796
2016-12-15 06:00:00,102.23,102.58,102.17,102.45,0.4099999999999966
2016-12-15 10:00:00,102.44,103.14,102.29,103.1,0.8499999999999943
2016-12-15 14:00:00,103.09,103.28,102.8,103.24,0.480000000000004
2016-12-15 18:00:00,103.23,103.56,102.97,103.02,0.5900000000000034
2016-12-15 22:00:00,103.03,103.21,103.03,103.1,0.1799999999999926
2016-12-16 02:00:00,103.15,103.23,103.03,103.04,0.20000000000000284
2016-12-16 06:00:00,103.05,103.08,102.86,102.88,0.21999999999999886
2016-12-16 10:00:00,102.9,103.07,102.74,102.93,0.3299999999999983
2016-12-16 14:00:00,102.94,103.27,102.75,103.2,0.519999999999996
2016-12-16 18:00:00,103.19,103.19,102.62,102.95,0.5699999999999932
2016-12-18 22:00:00,102.86,102.9,102.6,102.68,0.30000000000001137
2016-12-19 02:00:00,102.67,102.77,102.63,102.64,0.14000000000000057
2016-12-19 06:00:00,102.63,102.8,102.52,102.8,0.28000000000000114
2016-12-19 10:00:00,102.81,103.11,102.78,102.98,0.3299999999999983
2016-12-19 14:00:00,102.97,103.05,102.73,102.78,0.3199999999999932
2016-12-19 18:00:00,102.79,103.21,102.74,103.14,0.46999999999999886
2016-12-19 22:00:00,103.13,103.21,103.12,103.13,0.0899999999999892
2016-12-20 02:00:00,103.16,103.19,103.03,103.06,0.1599999999999966
2016-12-20 06:00:00,103.05,103.42,103.05,103.32,0.37000000000000455
2016-12-20 10:00:00,103.31,103.46,103.28,103.42,0.1799999999999926
2016-12-20 14:00:00,103.41,103.65,103.34,103.44,0.3100000000000023
2016-12-20 18:00:00,103.43,103.48,103.14,103.29,0.3400000000000034
2016-12-20 22:00:00,103.3,103.33,103.22,103.25,0.10999999999999943
2016-12-21 02:00:00,103.26,103.38,103.06,103.14,0.3199999999999932
2016-12-21 06:00:00,103.13,103.2,103.05,103.16,0.15000000000000568
2016-12-21 10:00:00,103.15,103.28,103.08,103.11,0.20000000000000284
2016-12-21 14:00:00,103.1,103.1,102.77,102.97,0.3299999999999983
2016-12-21 18:00:00,102.96,103.09,102.95,103.02,0.14000000000000057
2016-12-21 22:00:00,103.01,103.06,102.95,103.0,0.10999999999999943
2016-12-22 02:00:00,103.04,103.05,102.86,102.92,0.18999999999999773
2016-12-22 06:00:00,102.91,103.02,102.82,102.97,0.20000000000000284
2016-12-22 10:00:00,102.96,103.02,102.77,102.95,0.25
2016-12-22 14:00:00,102.94,103.14,102.59,102.91,0.5499999999999972
